timestamp,user_id,device_id,app_id,granted,reason,action
2025-12-11 05:15:50.005706,USER-0010,DEV-0001,APP-0001,True,All ZTA policies satisfied,read
2025-12-11 05:15:50.005731,USER-0040,DEV-0015,APP-0007,False,User risk score too high (max: 30),
2025-12-11 05:15:50.005742,USER-0020,DEV-0028,APP-0002,False,"Device validation failed: Trust score too low (required: 70, current: 67)",
2025-12-11 05:15:50.027930,USER-0038,DEV-0043,APP-0004,False,"Device validation failed: Trust score too low (required: 70, current: 68)",
2025-12-11 05:15:50.027947,USER-0003,DEV-0007,APP-0009,True,All ZTA policies satisfied,read
2025-12-11 05:15:50.027991,USER-0012,DEV-0002,APP-0002,False,User risk score too high (max: 30),
2025-12-11 05:15:50.028002,USER-0012,DEV-0002,APP-0002,False,User risk score too high (max: 30),
2025-12-11 05:15:50.028010,USER-0003,DEV-0007,APP-0010,False,Authentication method not sufficient (required: ['password']),
2025-12-11 05:15:50.028027,USER-0004,DEV-0009,APP-0002,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.028036,USER-0050,DEV-0003,APP-0009,True,All ZTA policies satisfied,read
2025-12-11 05:15:50.028072,USER-0029,DEV-0044,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:50.028081,USER-0038,DEV-0011,APP-0002,False,User risk score too high (max: 30),
2025-12-11 05:15:50.028091,USER-0005,DEV-0030,APP-0001,False,"Authentication method not sufficient (required: ['mfa', 'biometric']); User risk score too high (max: 30)",
2025-12-11 05:15:50.028100,USER-0038,DEV-0011,APP-0007,False,"Authentication method not sufficient (required: ['mfa', 'biometric']); User risk score too high (max: 30)",
2025-12-11 05:15:50.028122,USER-0005,DEV-0030,APP-0004,False,User risk score too high (max: 30),
2025-12-11 05:15:50.028131,USER-0004,DEV-0021,APP-0002,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.028139,USER-0035,DEV-0018,APP-0009,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.028146,USER-0029,DEV-0044,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:50.028154,USER-0018,DEV-0032,APP-0002,False,Insufficient access level (required: 4),
2025-12-11 05:15:50.028169,USER-0006,DEV-0055,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:50.028177,USER-0047,DEV-0056,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:50.028192,USER-0007,DEV-0033,APP-0007,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.028200,USER-0029,DEV-0044,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:50.028208,USER-0023,DEV-0004,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:50.028216,USER-0029,DEV-0044,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:50.028225,USER-0034,DEV-0009,APP-0003,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.028233,USER-0002,DEV-0001,APP-0002,False,User risk score too high (max: 30),
2025-12-11 05:15:50.028246,USER-0003,DEV-0007,APP-0001,False,User risk score too high (max: 30),
2025-12-11 05:15:50.028255,USER-0010,DEV-0001,APP-0002,True,All ZTA policies satisfied,read
2025-12-11 05:15:50.186680,USER-0035,DEV-0074,APP-0009,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.186696,USER-0047,DEV-0026,APP-0009,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.186709,USER-0029,DEV-0044,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:50.186725,USER-0005,DEV-0047,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:50.186736,USER-0046,DEV-0050,APP-0002,False,User risk score too high (max: 30),
2025-12-11 05:15:50.186762,USER-0029,DEV-0044,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:50.186771,USER-0030,DEV-0067,APP-0010,False,Authentication method not sufficient (required: ['password']),
2025-12-11 05:15:50.186785,USER-0042,DEV-0048,APP-0002,False,Insufficient access level (required: 4); User risk score too high (max: 30),
2025-12-11 05:15:50.186795,USER-0037,DEV-0053,APP-0002,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.186804,USER-0035,DEV-0041,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:50.186812,USER-0035,DEV-0068,APP-0009,False,"Device validation failed: Trust score too low (required: 70, current: 61)",
2025-12-11 05:15:50.186821,USER-0030,DEV-0067,APP-0003,False,Insufficient access level (required: 4); User risk score too high (max: 30),
2025-12-11 05:15:50.186830,USER-0010,DEV-0001,APP-0002,True,All ZTA policies satisfied,read
2025-12-11 05:15:50.286650,USER-0046,DEV-0050,APP-0002,False,User risk score too high (max: 30),
2025-12-11 05:15:50.286673,USER-0010,DEV-0001,APP-0002,True,All ZTA policies satisfied,read
2025-12-11 05:15:50.396197,USER-0034,DEV-0009,APP-0003,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.396210,USER-0002,DEV-0018,APP-0002,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.396219,USER-0016,DEV-0035,APP-0001,True,All ZTA policies satisfied,read
2025-12-11 05:15:50.396311,USER-0047,DEV-0059,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:50.396322,USER-0005,DEV-0030,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:50.396341,USER-0037,DEV-0053,APP-0002,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.396361,USER-0020,DEV-0028,APP-0009,False,"Device validation failed: Trust score too low (required: 70, current: 67)",
2025-12-11 05:15:50.396370,USER-0010,DEV-0046,APP-0002,True,All ZTA policies satisfied,read
2025-12-11 05:15:50.761014,USER-0035,DEV-0023,APP-0002,False,User risk score too high (max: 30),
2025-12-11 05:15:50.761036,USER-0021,DEV-0029,APP-0009,False,Insufficient access level (required: 4); User risk score too high (max: 30),
2025-12-11 05:15:50.761060,USER-0001,DEV-0045,APP-0002,False,Insufficient access level (required: 4),
2025-12-11 05:15:50.761071,USER-0045,DEV-0060,APP-0007,False,"Device validation failed: Trust score too low (required: 70, current: 62)",
2025-12-11 05:15:50.761158,USER-0014,DEV-0016,APP-0002,True,All ZTA policies satisfied,read
2025-12-11 05:15:50.761207,USER-0006,DEV-0055,APP-0002,False,User risk score too high (max: 30),
2025-12-11 05:15:50.761217,USER-0030,DEV-0067,APP-0008,False,Insufficient access level (required: 4); User risk score too high (max: 30),
2025-12-11 05:15:50.761252,USER-0028,DEV-0074,APP-0003,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.761269,USER-0025,DEV-0024,APP-0010,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.761281,USER-0006,DEV-0055,APP-0002,False,User risk score too high (max: 30),
2025-12-11 05:15:50.761308,USER-0048,DEV-0062,APP-0009,False,Insufficient access level (required: 4); User risk score too high (max: 30),
2025-12-11 05:15:50.761317,USER-0033,DEV-0010,APP-0009,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.761332,USER-0036,DEV-0006,APP-0008,False,"Device validation failed: Trust score too low (required: 70, current: 67)",
2025-12-11 05:15:50.761346,USER-0029,DEV-0044,APP-0002,False,User risk score too high (max: 30),
2025-12-11 05:15:50.761368,USER-0025,DEV-0024,APP-0010,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.761385,USER-0034,DEV-0041,APP-0008,False,User risk score too high (max: 30),
2025-12-11 05:15:50.761398,USER-0034,DEV-0009,APP-0008,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.761420,USER-0035,DEV-0032,APP-0002,False,User risk score too high (max: 30),
2025-12-11 05:15:50.761449,USER-0016,DEV-0035,APP-0002,True,All ZTA policies satisfied,read
2025-12-11 05:15:50.867848,USER-0047,DEV-0006,APP-0002,False,"Device validation failed: Trust score too low (required: 70, current: 67)",
2025-12-11 05:15:50.867871,USER-0022,DEV-0027,APP-0002,False,"Device validation failed: Trust score too low (required: 70, current: 60)",
2025-12-11 05:15:50.867880,USER-0016,DEV-0035,APP-0002,True,All ZTA policies satisfied,read
2025-12-11 05:15:50.995917,USER-0014,DEV-0016,APP-0002,True,All ZTA policies satisfied,read
2025-12-11 05:15:50.995986,USER-0043,DEV-0004,APP-0010,False,Authentication method not sufficient (required: ['password']),
2025-12-11 05:15:50.996017,USER-0030,DEV-0067,APP-0008,False,Insufficient access level (required: 4); User risk score too high (max: 30),
2025-12-11 05:15:50.996028,USER-0042,DEV-0019,APP-0009,False,Device validation failed: Device is quarantined,
2025-12-11 05:15:50.996036,USER-0022,DEV-0027,APP-0002,False,"Device validation failed: Trust score too low (required: 70, current: 60)",
2025-12-11 05:15:50.996045,USER-0037,DEV-0053,APP-0009,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.996054,USER-0033,DEV-0010,APP-0006,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.996063,USER-0022,DEV-0027,APP-0002,False,"Device validation failed: Trust score too low (required: 70, current: 60)",
2025-12-11 05:15:50.996089,USER-0026,DEV-0031,APP-0002,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.996097,USER-0002,DEV-0070,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:50.996140,USER-0024,DEV-0063,APP-0002,False,Insufficient access level (required: 4); User risk score too high (max: 30),
2025-12-11 05:15:50.996159,USER-0049,DEV-0072,APP-0007,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.996166,USER-0010,DEV-0001,APP-0009,False,Device validation failed: Device is quarantined,
2025-12-11 05:15:50.996180,USER-0020,DEV-0028,APP-0002,False,"Device validation failed: Trust score too low (required: 70, current: 67)",
2025-12-11 05:15:50.996188,USER-0002,DEV-0026,APP-0009,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:50.996214,USER-0047,DEV-0006,APP-0002,False,"Device validation failed: Trust score too low (required: 70, current: 67)",
2025-12-11 05:15:50.996227,USER-0004,DEV-0042,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:50.996236,USER-0039,DEV-0025,APP-0002,True,All ZTA policies satisfied,read
2025-12-11 05:15:51.159295,USER-0009,DEV-0075,APP-0006,False,Device validation failed: Device is quarantined,
2025-12-11 05:15:51.159346,USER-0030,DEV-0067,APP-0010,False,Authentication method not sufficient (required: ['password']); User risk score too high (max: 50),
2025-12-11 05:15:51.159395,USER-0030,DEV-0067,APP-0003,False,Insufficient access level (required: 4); User risk score too high (max: 30),
2025-12-11 05:15:51.159428,USER-0032,DEV-0075,APP-0009,False,Device validation failed: Device is quarantined,
2025-12-11 05:15:51.159457,USER-0008,DEV-0020,APP-0001,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:51.159481,USER-0002,DEV-0019,APP-0002,False,Device validation failed: Device is quarantined,
2025-12-11 05:15:51.159508,USER-0040,DEV-0015,APP-0007,False,User risk score too high (max: 30),
2025-12-11 05:15:51.159534,USER-0036,DEV-0033,APP-0008,False,User risk score too high (max: 30),
2025-12-11 05:15:51.159554,USER-0016,DEV-0035,APP-0009,True,All ZTA policies satisfied,read
2025-12-11 05:15:51.283782,USER-0034,DEV-0009,APP-0010,False,Device validation failed: Device is not compliant,
2025-12-11 05:15:51.283800,USER-0007,DEV-0033,APP-0006,False,"Insufficient access level (required: 4); Authentication method not sufficient (required: ['mfa', 'biometric', 'certificate']); User risk score too high (max: 30)",
2025-12-11 05:15:51.283820,USER-0007,DEV-0033,APP-0001,False,"Insufficient access level (required: 3); Authentication method not sufficient (required: ['mfa', 'biometric']); User risk score too high (max: 30)",
2025-12-11 05:15:51.283857,USER-0046,DEV-0073,APP-0009,False,"Device validation failed: Trust score too low (required: 70, current: 64)",
2025-12-11 05:15:51.283870,USER-0008,DEV-0058,APP-0002,False,Insufficient access level (required: 4); User risk score too high (max: 30),
2025-12-11 05:15:51.283891,USER-0032,DEV-0063,APP-0009,False,Insufficient access level (required: 4); User risk score too high (max: 30),
2025-12-11 05:15:51.283904,USER-0036,DEV-0042,APP-0009,False,User risk score too high (max: 30),
2025-12-11 05:15:51.283964,USER-0039,DEV-0025,APP-0009,True,All ZTA policies satisfied,read
2025-12-11 05:15:51.284064,USER-0036,DEV-0045,APP-0006,False,User risk score too high (max: 30),
2025-12-11 05:15:51.284078,USER-0010,DEV-0013,APP-0002,False,Device validation failed: Device is not compliant,
